RUN	viade_es5b.PruebaCrearCuenta	pruebacrearcuenta	1587658606652	Test1-50Usuarios	3.3.1
REQUEST	36		PruebaCrearCuenta_18	1587658660383	1587658660415	OK	 
REQUEST	45		PruebaCrearCuenta_1	1587658660149	1587658660883	OK	 
REQUEST	45		PruebaCrearCuenta_2	1587658660883	1587658660894	OK	 
REQUEST	45		PruebaCrearCuenta_3	1587658660894	1587658660896	OK	 
REQUEST	45		PruebaCrearCuenta_4	1587658660896	1587658660923	OK	 
REQUEST	41		PruebaCrearCuenta_6	1587658660947	1587658660950	OK	 
REQUEST	45		PruebaCrearCuenta_5	1587658660923	1587658660968	OK	 
REQUEST	41		PruebaCrearCuenta_7	1587658660951	1587658661013	OK	 
REQUEST	39		PruebaCrearCuenta_9	1587658661023	1587658661035	OK	 
REQUEST	39		PruebaCrearCuenta_10	1587658661036	1587658661047	OK	 
REQUEST	41		PruebaCrearCuenta_7 Redirect 1	1587658661013	1587658661050	OK	 
REQUEST	39		PruebaCrearCuenta_11	1587658661047	1587658661051	OK	 
REQUEST	41		PruebaCrearCuenta_8	1587658661051	1587658661053	OK	 
REQUEST	38		PruebaCrearCuenta_12	1587658661048	1587658661057	OK	 
REQUEST	38		PruebaCrearCuenta_12 Redirect 1	1587658661057	1587658661078	OK	 
REQUEST	38		PruebaCrearCuenta_13	1587658661079	1587658661083	OK	 
REQUEST	38		PruebaCrearCuenta_14	1587658661084	1587658661087	OK	 
REQUEST	37		PruebaCrearCuenta_15	1587658661223	1587658661359	OK	 
REQUEST	37		PruebaCrearCuenta_15 Redirect 1	1587658661360	1587658661384	OK	 
REQUEST	36		PruebaCrearCuenta_19	1587658661410	1587658661412	OK	 
USER	PruebaCrearCuenta	36	END	1587658650141	1587658661412
REQUEST	37		PruebaCrearCuenta_15 Redirect 2	1587658661384	1587658661445	OK	 
REQUEST	37		PruebaCrearCuenta_15 Redirect 3	1587658661445	1587658661489	OK	 
REQUEST	37		PruebaCrearCuenta_16	1587658661489	1587658661491	OK	 
REQUEST	37		PruebaCrearCuenta_17	1587658661491	1587658661493	OK	 
REQUEST	37		PruebaCrearCuenta_18	1587658661494	1587658661521	OK	 
REQUEST	42		PruebaCrearCuenta_6	1587658661913	1587658661916	OK	 
REQUEST	42		PruebaCrearCuenta_7	1587658661916	1587658661979	OK	 
REQUEST	40		PruebaCrearCuenta_9	1587658662007	1587658662013	OK	 
REQUEST	40		PruebaCrearCuenta_10	1587658662013	1587658662016	OK	 
REQUEST	40		PruebaCrearCuenta_11	1587658662016	1587658662020	OK	 
REQUEST	42		PruebaCrearCuenta_7 Redirect 1	1587658661979	1587658662022	OK	 
REQUEST	42		PruebaCrearCuenta_8	1587658662022	1587658662025	OK	 
REQUEST	39		PruebaCrearCuenta_12	1587658662049	1587658662057	OK	 
REQUEST	39		PruebaCrearCuenta_12 Redirect 1	1587658662058	1587658662074	OK	 
REQUEST	39		PruebaCrearCuenta_13	1587658662074	1587658662080	OK	 
REQUEST	39		PruebaCrearCuenta_14	1587658662080	1587658662083	OK	 
USER	PruebaCrearCuenta	46	START	1587658662147	1587658662147
REQUEST	46		PruebaCrearCuenta_0	1587658662148	1587658662153	OK	 
REQUEST	38		PruebaCrearCuenta_15	1587658662091	1587658662205	OK	 
REQUEST	38		PruebaCrearCuenta_15 Redirect 1	1587658662205	1587658662228	OK	 
REQUEST	38		PruebaCrearCuenta_15 Redirect 2	1587658662229	1587658662302	OK	 
REQUEST	38		PruebaCrearCuenta_15 Redirect 3	1587658662302	1587658662346	OK	 
REQUEST	38		PruebaCrearCuenta_16	1587658662346	1587658662348	OK	 
REQUEST	38		PruebaCrearCuenta_17	1587658662348	1587658662350	OK	 
REQUEST	38		PruebaCrearCuenta_18	1587658662350	1587658662377	OK	 
REQUEST	37		PruebaCrearCuenta_19	1587658662522	1587658662524	OK	 
USER	PruebaCrearCuenta	37	END	1587658651137	1587658662525
REQUEST	46		PruebaCrearCuenta_1	1587658662153	1587658662922	OK	 
REQUEST	43		PruebaCrearCuenta_6	1587658662930	1587658662935	OK	 
REQUEST	46		PruebaCrearCuenta_2	1587658662922	1587658662936	OK	 
REQUEST	46		PruebaCrearCuenta_3	1587658662936	1587658662939	OK	 
REQUEST	46		PruebaCrearCuenta_4	1587658662939	1587658662968	OK	 
REQUEST	46		PruebaCrearCuenta_5	1587658662968	1587658662973	OK	 
REQUEST	43		PruebaCrearCuenta_7	1587658662935	1587658662995	OK	 
REQUEST	43		PruebaCrearCuenta_7 Redirect 1	1587658662995	1587658663032	OK	 
REQUEST	43		PruebaCrearCuenta_8	1587658663032	1587658663036	OK	 
REQUEST	40		PruebaCrearCuenta_12	1587658663028	1587658663043	OK	 
REQUEST	40		PruebaCrearCuenta_12 Redirect 1	1587658663043	1587658663058	OK	 
REQUEST	40		PruebaCrearCuenta_13	1587658663058	1587658663065	OK	 
REQUEST	40		PruebaCrearCuenta_14	1587658663066	1587658663071	OK	 
USER	PruebaCrearCuenta	47	START	1587658663151	1587658663151
REQUEST	47		PruebaCrearCuenta_0	1587658663151	1587658663156	OK	 
REQUEST	39		PruebaCrearCuenta_15	1587658663083	1587658663198	OK	 
REQUEST	39		PruebaCrearCuenta_15 Redirect 1	1587658663200	1587658663226	OK	 
REQUEST	39		PruebaCrearCuenta_15 Redirect 2	1587658663226	1587658663309	OK	 
REQUEST	39		PruebaCrearCuenta_15 Redirect 3	1587658663309	1587658663353	OK	 
REQUEST	39		PruebaCrearCuenta_16	1587658663353	1587658663356	OK	 
REQUEST	39		PruebaCrearCuenta_17	1587658663356	1587658663359	OK	 
REQUEST	39		PruebaCrearCuenta_18	1587658663359	1587658663392	OK	 
REQUEST	38		PruebaCrearCuenta_19	1587658663369	1587658663393	OK	 
USER	PruebaCrearCuenta	38	END	1587658652152	1587658663394
USER	PruebaCrearCuenta	48	START	1587658664142	1587658664142
REQUEST	44		PruebaCrearCuenta_6	1587658663901	1587658664165	OK	 
REQUEST	48		PruebaCrearCuenta_0	1587658664142	1587658664174	OK	 
REQUEST	40		PruebaCrearCuenta_15	1587658664058	1587658664206	OK	 
REQUEST	40		PruebaCrearCuenta_15 Redirect 1	1587658664206	1587658664232	OK	 
REQUEST	44		PruebaCrearCuenta_7	1587658664166	1587658664261	OK	 
REQUEST	41		PruebaCrearCuenta_9	1587658664058	1587658664281	OK	 
REQUEST	41		PruebaCrearCuenta_10	1587658664282	1587658664290	OK	 
REQUEST	40		PruebaCrearCuenta_15 Redirect 2	1587658664233	1587658664299	OK	 
REQUEST	41		PruebaCrearCuenta_11	1587658664290	1587658664303	OK	 
REQUEST	44		PruebaCrearCuenta_7 Redirect 1	1587658664261	1587658664316	OK	 
REQUEST	44		PruebaCrearCuenta_8	1587658664317	1587658664323	OK	 
REQUEST	40		PruebaCrearCuenta_15 Redirect 3	1587658664300	1587658664353	OK	 
REQUEST	40		PruebaCrearCuenta_16	1587658664354	1587658664355	OK	 
REQUEST	40		PruebaCrearCuenta_17	1587658664356	1587658664358	OK	 
REQUEST	40		PruebaCrearCuenta_18	1587658664358	1587658664387	OK	 
REQUEST	39		PruebaCrearCuenta_19	1587658664389	1587658664391	OK	 
USER	PruebaCrearCuenta	39	END	1587658653133	1587658664392
REQUEST	47		PruebaCrearCuenta_1	1587658663157	1587658664501	OK	 
REQUEST	47		PruebaCrearCuenta_2	1587658664502	1587658664515	OK	 
REQUEST	47		PruebaCrearCuenta_3	1587658664516	1587658664519	OK	 
REQUEST	47		PruebaCrearCuenta_4	1587658664519	1587658664545	OK	 
REQUEST	47		PruebaCrearCuenta_5	1587658664545	1587658664589	OK	 
REQUEST	45		PruebaCrearCuenta_6	1587658664983	1587658664987	OK	 
REQUEST	48		PruebaCrearCuenta_1	1587658664174	1587658665009	OK	 
REQUEST	48		PruebaCrearCuenta_2	1587658665010	1587658665023	OK	 
REQUEST	42		PruebaCrearCuenta_9	1587658665019	1587658665023	OK	 
REQUEST	48		PruebaCrearCuenta_3	1587658665023	1587658665025	OK	 
REQUEST	42		PruebaCrearCuenta_10	1587658665024	1587658665027	OK	 
REQUEST	48		PruebaCrearCuenta_4	1587658665026	1587658665052	OK	 
REQUEST	45		PruebaCrearCuenta_7	1587658664987	1587658665052	OK	 
REQUEST	42		PruebaCrearCuenta_11	1587658665027	1587658665054	OK	 
REQUEST	48		PruebaCrearCuenta_5	1587658665052	1587658665058	OK	 
REQUEST	45		PruebaCrearCuenta_7 Redirect 1	1587658665053	1587658665087	OK	 
REQUEST	45		PruebaCrearCuenta_8	1587658665087	1587658665090	OK	 
USER	PruebaCrearCuenta	49	START	1587658665127	1587658665127
REQUEST	49		PruebaCrearCuenta_0	1587658665127	1587658665134	OK	 
REQUEST	41		PruebaCrearCuenta_12	1587658665309	1587658665316	OK	 
REQUEST	41		PruebaCrearCuenta_12 Redirect 1	1587658665316	1587658665340	OK	 
REQUEST	41		PruebaCrearCuenta_13	1587658665340	1587658665351	OK	 
REQUEST	41		PruebaCrearCuenta_14	1587658665351	1587658665353	OK	 
REQUEST	40		PruebaCrearCuenta_19	1587658665389	1587658665391	OK	 
USER	PruebaCrearCuenta	40	END	1587658654141	1587658665392
REQUEST	49		PruebaCrearCuenta_1	1587658665134	1587658665796	OK	 
REQUEST	49		PruebaCrearCuenta_2	1587658665797	1587658665809	OK	 
REQUEST	49		PruebaCrearCuenta_3	1587658665809	1587658665812	OK	 
REQUEST	49		PruebaCrearCuenta_4	1587658665812	1587658665839	OK	 
REQUEST	49		PruebaCrearCuenta_5	1587658665839	1587658665846	OK	 
REQUEST	43		PruebaCrearCuenta_9	1587658666049	1587658666053	OK	 
REQUEST	43		PruebaCrearCuenta_10	1587658666053	1587658666056	OK	 
REQUEST	43		PruebaCrearCuenta_11	1587658666057	1587658666060	OK	 
REQUEST	42		PruebaCrearCuenta_12	1587658666059	1587658666068	OK	 
REQUEST	42		PruebaCrearCuenta_12 Redirect 1	1587658666068	1587658666093	OK	 
REQUEST	42		PruebaCrearCuenta_13	1587658666093	1587658666105	OK	 
REQUEST	42		PruebaCrearCuenta_14	1587658666105	1587658666108	OK	 
USER	PruebaCrearCuenta	50	START	1587658666151	1587658666151
REQUEST	50		PruebaCrearCuenta_0	1587658666151	1587658666156	OK	 
REQUEST	41		PruebaCrearCuenta_15	1587658666349	1587658666487	OK	 
REQUEST	41		PruebaCrearCuenta_15 Redirect 1	1587658666487	1587658666504	OK	 
REQUEST	41		PruebaCrearCuenta_15 Redirect 2	1587658666505	1587658666570	OK	 
REQUEST	41		PruebaCrearCuenta_15 Redirect 3	1587658666571	1587658666615	OK	 
REQUEST	41		PruebaCrearCuenta_16	1587658666615	1587658666617	OK	 
REQUEST	41		PruebaCrearCuenta_17	1587658666617	1587658666620	OK	 
REQUEST	41		PruebaCrearCuenta_18	1587658666620	1587658666646	OK	 
REQUEST	50		PruebaCrearCuenta_1	1587658666156	1587658666828	OK	 
REQUEST	50		PruebaCrearCuenta_2	1587658666829	1587658666842	OK	 
REQUEST	50		PruebaCrearCuenta_3	1587658666842	1587658666845	OK	 
REQUEST	50		PruebaCrearCuenta_4	1587658666845	1587658666878	OK	 
REQUEST	50		PruebaCrearCuenta_5	1587658666878	1587658666923	OK	 
REQUEST	46		PruebaCrearCuenta_6	1587658666989	1587658666992	OK	 
REQUEST	46		PruebaCrearCuenta_7	1587658666992	1587658667053	OK	 
REQUEST	43		PruebaCrearCuenta_12	1587658667068	1587658667076	OK	 
REQUEST	43		PruebaCrearCuenta_12 Redirect 1	1587658667077	1587658667106	OK	 
REQUEST	46		PruebaCrearCuenta_7 Redirect 1	1587658667053	1587658667110	OK	 
REQUEST	46		PruebaCrearCuenta_8	1587658667111	1587658667121	OK	 
REQUEST	42		PruebaCrearCuenta_15	1587658667100	1587658667226	OK	 
REQUEST	43		PruebaCrearCuenta_13	1587658667107	1587658667228	OK	 
REQUEST	43		PruebaCrearCuenta_14	1587658667228	1587658667236	OK	 
REQUEST	42		PruebaCrearCuenta_15 Redirect 1	1587658667226	1587658667250	OK	 
REQUEST	42		PruebaCrearCuenta_15 Redirect 2	1587658667250	1587658667314	OK	 
REQUEST	44		PruebaCrearCuenta_9	1587658667317	1587658667321	OK	 
REQUEST	44		PruebaCrearCuenta_10	1587658667321	1587658667325	OK	 
REQUEST	44		PruebaCrearCuenta_11	1587658667325	1587658667328	OK	 
REQUEST	42		PruebaCrearCuenta_15 Redirect 3	1587658667314	1587658667358	OK	 
REQUEST	42		PruebaCrearCuenta_16	1587658667358	1587658667360	OK	 
REQUEST	42		PruebaCrearCuenta_17	1587658667361	1587658667364	OK	 
REQUEST	42		PruebaCrearCuenta_18	1587658667364	1587658667391	OK	 
REQUEST	41		PruebaCrearCuenta_19	1587658667650	1587658667653	OK	 
USER	PruebaCrearCuenta	41	END	1587658656151	1587658667654
REQUEST	45		PruebaCrearCuenta_9	1587658668090	1587658668094	OK	 
REQUEST	45		PruebaCrearCuenta_10	1587658668094	1587658668097	OK	 
REQUEST	45		PruebaCrearCuenta_11	1587658668098	1587658668103	OK	 
REQUEST	43		PruebaCrearCuenta_15	1587658668230	1587658668342	OK	 
REQUEST	44		PruebaCrearCuenta_12	1587658668330	1587658668347	OK	 
REQUEST	44		PruebaCrearCuenta_12 Redirect 1	1587658668347	1587658668364	OK	 
REQUEST	43		PruebaCrearCuenta_15 Redirect 1	1587658668342	1587658668373	OK	 
REQUEST	44		PruebaCrearCuenta_13	1587658668365	1587658668377	OK	 
REQUEST	44		PruebaCrearCuenta_14	1587658668377	1587658668384	OK	 
REQUEST	42		PruebaCrearCuenta_19	1587658668397	1587658668401	OK	 
USER	PruebaCrearCuenta	42	END	1587658657142	1587658668402
REQUEST	43		PruebaCrearCuenta_15 Redirect 2	1587658668373	1587658668434	OK	 
REQUEST	43		PruebaCrearCuenta_15 Redirect 3	1587658668435	1587658668479	OK	 
REQUEST	43		PruebaCrearCuenta_16	1587658668479	1587658668481	OK	 
REQUEST	43		PruebaCrearCuenta_17	1587658668481	1587658668483	OK	 
REQUEST	43		PruebaCrearCuenta_18	1587658668483	1587658668510	OK	 
REQUEST	47		PruebaCrearCuenta_6	1587658668599	1587658668603	OK	 
REQUEST	47		PruebaCrearCuenta_7	1587658668603	1587658668663	OK	 
REQUEST	47		PruebaCrearCuenta_7 Redirect 1	1587658668663	1587658668701	OK	 
REQUEST	47		PruebaCrearCuenta_8	1587658668701	1587658668706	OK	 
REQUEST	48		PruebaCrearCuenta_6	1587658669068	1587658669073	OK	 
REQUEST	45		PruebaCrearCuenta_12	1587658669110	1587658669117	OK	 
REQUEST	48		PruebaCrearCuenta_7	1587658669073	1587658669137	OK	 
REQUEST	45		PruebaCrearCuenta_12 Redirect 1	1587658669118	1587658669137	OK	 
REQUEST	45		PruebaCrearCuenta_13	1587658669138	1587658669148	OK	 
REQUEST	45		PruebaCrearCuenta_14	1587658669148	1587658669151	OK	 
REQUEST	48		PruebaCrearCuenta_7 Redirect 1	1587658669137	1587658669191	OK	 
REQUEST	48		PruebaCrearCuenta_8	1587658669191	1587658669195	OK	 
REQUEST	44		PruebaCrearCuenta_15	1587658669377	1587658669487	OK	 
REQUEST	43		PruebaCrearCuenta_19	1587658669503	1587658669507	OK	 
USER	PruebaCrearCuenta	43	END	1587658658143	1587658669508
REQUEST	44		PruebaCrearCuenta_15 Redirect 1	1587658669487	1587658669513	OK	 
REQUEST	44		PruebaCrearCuenta_15 Redirect 2	1587658669513	1587658669582	OK	 
REQUEST	44		PruebaCrearCuenta_15 Redirect 3	1587658669582	1587658669626	OK	 
REQUEST	44		PruebaCrearCuenta_16	1587658669626	1587658669629	OK	 
REQUEST	44		PruebaCrearCuenta_17	1587658669629	1587658669633	OK	 
REQUEST	44		PruebaCrearCuenta_18	1587658669634	1587658669667	OK	 
REQUEST	49		PruebaCrearCuenta_6	1587658669861	1587658669871	OK	 
REQUEST	49		PruebaCrearCuenta_7	1587658669871	1587658669931	OK	 
REQUEST	49		PruebaCrearCuenta_7 Redirect 1	1587658669932	1587658669962	OK	 
REQUEST	49		PruebaCrearCuenta_8	1587658669962	1587658669966	OK	 
REQUEST	46		PruebaCrearCuenta_9	1587658670130	1587658670137	OK	 
REQUEST	46		PruebaCrearCuenta_10	1587658670137	1587658670140	OK	 
REQUEST	46		PruebaCrearCuenta_11	1587658670140	1587658670145	OK	 
REQUEST	45		PruebaCrearCuenta_15	1587658670141	1587658670273	OK	 
REQUEST	45		PruebaCrearCuenta_15 Redirect 1	1587658670273	1587658670291	OK	 
REQUEST	45		PruebaCrearCuenta_15 Redirect 2	1587658670292	1587658670364	OK	 
REQUEST	45		PruebaCrearCuenta_15 Redirect 3	1587658670364	1587658670410	OK	 
REQUEST	45		PruebaCrearCuenta_16	1587658670410	1587658670412	OK	 
REQUEST	45		PruebaCrearCuenta_17	1587658670413	1587658670415	OK	 
REQUEST	45		PruebaCrearCuenta_18	1587658670415	1587658670441	OK	 
REQUEST	44		PruebaCrearCuenta_19	1587658670682	1587658670684	OK	 
USER	PruebaCrearCuenta	44	END	1587658659152	1587658670685
REQUEST	50		PruebaCrearCuenta_6	1587658670941	1587658670944	OK	 
REQUEST	50		PruebaCrearCuenta_7	1587658670944	1587658671004	OK	 
REQUEST	50		PruebaCrearCuenta_7 Redirect 1	1587658671004	1587658671040	OK	 
REQUEST	50		PruebaCrearCuenta_8	1587658671040	1587658671043	OK	 
REQUEST	46		PruebaCrearCuenta_12	1587658671140	1587658671148	OK	 
REQUEST	46		PruebaCrearCuenta_12 Redirect 1	1587658671148	1587658671161	OK	 
REQUEST	46		PruebaCrearCuenta_13	1587658671161	1587658671168	OK	 
REQUEST	46		PruebaCrearCuenta_14	1587658671169	1587658671173	OK	 
REQUEST	45		PruebaCrearCuenta_19	1587658671448	1587658671451	OK	 
USER	PruebaCrearCuenta	45	END	1587658660140	1587658671452
REQUEST	47		PruebaCrearCuenta_9	1587658671710	1587658671714	OK	 
REQUEST	47		PruebaCrearCuenta_10	1587658671715	1587658671717	OK	 
REQUEST	47		PruebaCrearCuenta_11	1587658671717	1587658671720	OK	 
REQUEST	48		PruebaCrearCuenta_9	1587658672188	1587658672192	OK	 
REQUEST	48		PruebaCrearCuenta_10	1587658672192	1587658672195	OK	 
REQUEST	48		PruebaCrearCuenta_11	1587658672195	1587658672198	OK	 
REQUEST	46		PruebaCrearCuenta_15	1587658672172	1587658672289	OK	 
REQUEST	46		PruebaCrearCuenta_15 Redirect 1	1587658672290	1587658672309	OK	 
REQUEST	46		PruebaCrearCuenta_15 Redirect 2	1587658672310	1587658672377	OK	 
REQUEST	46		PruebaCrearCuenta_15 Redirect 3	1587658672377	1587658672421	OK	 
REQUEST	46		PruebaCrearCuenta_16	1587658672421	1587658672424	OK	 
REQUEST	46		PruebaCrearCuenta_17	1587658672424	1587658672427	OK	 
REQUEST	46		PruebaCrearCuenta_18	1587658672428	1587658672460	OK	 
REQUEST	47		PruebaCrearCuenta_12	1587658672720	1587658672728	OK	 
REQUEST	47		PruebaCrearCuenta_12 Redirect 1	1587658672728	1587658672742	OK	 
REQUEST	47		PruebaCrearCuenta_13	1587658672742	1587658672748	OK	 
REQUEST	47		PruebaCrearCuenta_14	1587658672748	1587658672751	OK	 
REQUEST	49		PruebaCrearCuenta_9	1587658672969	1587658672973	OK	 
REQUEST	49		PruebaCrearCuenta_10	1587658672973	1587658672976	OK	 
REQUEST	49		PruebaCrearCuenta_11	1587658672976	1587658672979	OK	 
REQUEST	48		PruebaCrearCuenta_12	1587658673211	1587658673218	OK	 
REQUEST	48		PruebaCrearCuenta_12 Redirect 1	1587658673218	1587658673240	OK	 
REQUEST	48		PruebaCrearCuenta_13	1587658673240	1587658673251	OK	 
REQUEST	48		PruebaCrearCuenta_14	1587658673252	1587658673255	OK	 
REQUEST	46		PruebaCrearCuenta_19	1587658673452	1587658673454	OK	 
USER	PruebaCrearCuenta	46	END	1587658662147	1587658673455
REQUEST	47		PruebaCrearCuenta_15	1587658673751	1587658673863	OK	 
REQUEST	47		PruebaCrearCuenta_15 Redirect 1	1587658673864	1587658673887	OK	 
REQUEST	47		PruebaCrearCuenta_15 Redirect 2	1587658673887	1587658673954	OK	 
REQUEST	49		PruebaCrearCuenta_12	1587658673981	1587658673989	OK	 
REQUEST	47		PruebaCrearCuenta_15 Redirect 3	1587658673954	1587658673998	OK	 
REQUEST	47		PruebaCrearCuenta_16	1587658673999	1587658674003	OK	 
REQUEST	49		PruebaCrearCuenta_12 Redirect 1	1587658673989	1587658674007	OK	 
REQUEST	47		PruebaCrearCuenta_17	1587658674003	1587658674007	OK	 
REQUEST	49		PruebaCrearCuenta_13	1587658674007	1587658674018	OK	 
REQUEST	49		PruebaCrearCuenta_14	1587658674018	1587658674028	OK	 
REQUEST	47		PruebaCrearCuenta_18	1587658674007	1587658674043	OK	 
REQUEST	50		PruebaCrearCuenta_9	1587658674038	1587658674046	OK	 
REQUEST	50		PruebaCrearCuenta_10	1587658674046	1587658674049	OK	 
REQUEST	50		PruebaCrearCuenta_11	1587658674049	1587658674053	OK	 
REQUEST	48		PruebaCrearCuenta_15	1587658674250	1587658674362	OK	 
REQUEST	48		PruebaCrearCuenta_15 Redirect 1	1587658674362	1587658674384	OK	 
REQUEST	48		PruebaCrearCuenta_15 Redirect 2	1587658674384	1587658674446	OK	 
REQUEST	48		PruebaCrearCuenta_15 Redirect 3	1587658674446	1587658674490	OK	 
REQUEST	48		PruebaCrearCuenta_16	1587658674490	1587658674492	OK	 
REQUEST	48		PruebaCrearCuenta_17	1587658674492	1587658674495	OK	 
REQUEST	48		PruebaCrearCuenta_18	1587658674495	1587658674522	OK	 
REQUEST	47		PruebaCrearCuenta_19	1587658675049	1587658675051	OK	 
USER	PruebaCrearCuenta	47	END	1587658663151	1587658675052
REQUEST	49		PruebaCrearCuenta_15	1587658675039	1587658675158	OK	 
REQUEST	50		PruebaCrearCuenta_12	1587658675061	1587658675164	OK	 
REQUEST	50		PruebaCrearCuenta_12 Redirect 1	1587658675165	1587658675185	OK	 
REQUEST	49		PruebaCrearCuenta_15 Redirect 1	1587658675158	1587658675191	OK	 
REQUEST	50		PruebaCrearCuenta_13	1587658675186	1587658675194	OK	 
REQUEST	50		PruebaCrearCuenta_14	1587658675195	1587658675197	OK	 
REQUEST	49		PruebaCrearCuenta_15 Redirect 2	1587658675191	1587658675271	OK	 
REQUEST	49		PruebaCrearCuenta_15 Redirect 3	1587658675272	1587658675315	OK	 
REQUEST	49		PruebaCrearCuenta_16	1587658675315	1587658675317	OK	 
REQUEST	49		PruebaCrearCuenta_17	1587658675317	1587658675320	OK	 
REQUEST	49		PruebaCrearCuenta_18	1587658675320	1587658675346	OK	 
REQUEST	48		PruebaCrearCuenta_19	1587658675531	1587658675535	OK	 
USER	PruebaCrearCuenta	48	END	1587658664142	1587658675536
REQUEST	50		PruebaCrearCuenta_15	1587658676188	1587658676297	OK	 
REQUEST	50		PruebaCrearCuenta_15 Redirect 1	1587658676297	1587658676314	OK	 
REQUEST	49		PruebaCrearCuenta_19	1587658676328	1587658676331	OK	 
USER	PruebaCrearCuenta	49	END	1587658665127	1587658676332
REQUEST	50		PruebaCrearCuenta_15 Redirect 2	1587658676315	1587658676383	OK	 
REQUEST	50		PruebaCrearCuenta_15 Redirect 3	1587658676383	1587658676427	OK	 
REQUEST	50		PruebaCrearCuenta_16	1587658676427	1587658676429	OK	 
REQUEST	50		PruebaCrearCuenta_17	1587658676430	1587658676438	OK	 
REQUEST	50		PruebaCrearCuenta_18	1587658676438	1587658676466	OK	 
REQUEST	50		PruebaCrearCuenta_19	1587658677457	1587658677460	OK	 
USER	PruebaCrearCuenta	50	END	1587658666151	1587658677461
